created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Feb 21 06:54:08 +0000 2023;1627924616567205889;"Pemerintah Indonesia kembali mengirim bantuan untuk korban gempa bumi di Turki dan Suriah. Bantuan berupa 140 ton bahan makanan dan logistik lain itu diangkut dengan 4 pesawat dari Jakarta, pagi tadi.  Semoga dapat membantu meringankan beban para korban gempa di Turki dan Suriah. https://t.co/1LcvJprhcV";15;62;275;2699;in;366987179;1627924616567205889;jokowi;https://twitter.com/jokowi/status/1627924616567205889
Tue Feb 21 02:44:32 +0000 2023;1627861800623702016;"Ada banyak bahasa di dunia yang telah hilang atau terancam punah karena kehabisan penutur. Bersyukurlah Anda yang masih dapat berbicara dalam bahasa ibu dan bahasa daerah.   Selain bahasa Indonesia, bahasa apa yang Anda gunakan sehari-hari? https://t.co/pSQUZnVS7E";109;415;653;5186;in;366987179;1627861800623702016;jokowi;https://twitter.com/jokowi/status/1627861800623702016
Tue Feb 21 02:13:47 +0000 2023;1627854065546985472;"Jumlah pengurus BPP HIPMI yang baru 239 orang, saya kira ini cerminan jumlah penduduk Indonesia yang 282 juta jiwa.   Saya mengapresiasi BPP HIPMI yang mengakomodasi pengurus secara merata dari Sabang sampai Merauke. https://t.co/QejgNV51Fg";4;6;52;427;in;366987179;1627849906307371009;jokowi;https://twitter.com/jokowi/status/1627854065546985472
Tue Feb 21 01:57:16 +0000 2023;1627849906307371009;"Selamat bertugas kepada Badan Pengurus Pusat Himpunan Pengusaha Muda Indonesia masa bakti 2022-2025 yang baru dilantik kemarin.   Saya berharap HIPMI dapat menjadi daya ungkit bagi para pengusaha muda di seluruh Indonesia dalam memanfaatkan peluang-peluang yang ada. https://t.co/RJaWGh6kiP";5;36;137;1136;in;366987179;1627849906307371009;jokowi;https://twitter.com/jokowi/status/1627849906307371009
Mon Feb 20 09:29:53 +0000 2023;1627601425634312193;"Menerima kunjungan pengurus baru PSSI di Istana Merdeka, siang ini.   Pemerintah mendukung transformasi sepak bola Indonesia, termasuk pembangunan infrastruktur untuk tim nasional maupun PSSI, dari pusat pelatihan, hingga lapangan-lapangan pertandingan kejuaraan internasional. https://t.co/LezyyqINh9";69;322;254;2657;in;366987179;1627601425634312193;jokowi;https://twitter.com/jokowi/status/1627601425634312193
Mon Feb 20 07:53:42 +0000 2023;1627577218951168001;"Menerima surat kepercayaan dari 11 duta besar baru negara-negara sahabat di Istana Merdeka, hari ini. Mereka berasal dari negara-negara Suriname, Swiss, Libya, Korea Selatan, Yunani, Oman, Sudan, Sri Lanka, Arab Saudi, Suriah, dan Afrika Selatan.  Selamat bertugas di Indonesia. https://t.co/be3xs05YJ6";7;44;150;1420;in;366987179;1627577218951168001;jokowi;https://twitter.com/jokowi/status/1627577218951168001
Sat Feb 18 10:01:26 +0000 2023;1626884589796098049;"Mengunjungi Pasar Wonokromo di Kota Surabaya, siang ini, saya mendapati harga-harga bahan pangan seperti beras, minyak goreng, dan telur, sudah cukup baik.  Saya berharap stabilitas harga pangan di daerah dapat terus dipertahankan. https://t.co/qpXQo6ZzUs";80;271;307;3492;in;366987179;1626884589796098049;jokowi;https://twitter.com/jokowi/status/1626884589796098049
Sat Feb 18 09:15:47 +0000 2023;1626873100431392768;"Tahun lalu, perekononian kita tumbuh 5,31 persen. Ini patut kita syukuri bahwa kita lebih baik dari banyak negara lain, termasuk beberapa negara yang disebut negara maju.   Situasi ekonomi seperti ini harus kita jaga betul agar tidak terganggu. https://t.co/iHqA9a2OXj";17;153;210;1928;in;366987179;1626873100431392768;jokowi;https://twitter.com/jokowi/status/1626873100431392768
Sat Feb 18 06:54:56 +0000 2023;1626837654410248192;"Tepat setahun yang akan datang Pemilu 2024 digelar. Apa pun sikap kita, siapa pun pilihan kita, sebagai satu bangsa di tengah masyarakat global, mari sama-sama menjaga stabilitas politik dan keamanan. https://t.co/aORZ4y5jAR";27;155;217;2333;in;366987179;1626837654410248192;jokowi;https://twitter.com/jokowi/status/1626837654410248192
Sat Feb 18 02:04:22 +0000 2023;1626764529081397248;"Dunia masih berselubung ketidakpastian, kompetisi antarbangsa semakin sengit di semua bidang, dan semua negara berjuang agar tak tertinggal.   Sebagai bangsa besar, kita senantiasa berikhtiar untuk melalui tantangan itu dan berjalan maju seraya mengharapkan rahmat dari Allah SWT. https://t.co/7uvxWCGrln";26;196;792;8113;in;366987179;1626764529081397248;jokowi;https://twitter.com/jokowi/status/1626764529081397248
Thu Feb 16 11:49:50 +0000 2023;1626187092509487104;"Saya juga mengapresiasi industri otomotif Indonesia yang telah berhasil meningkatkan ekspor produk otomotif hingga 100 persen.   Saya mengajak seluruh industri otomotif Indonesia untuk lebih berorientasi pada ekspor daripada menjual produknya di dalam negeri. https://t.co/yoWAYhsb5L";6;42;70;754;in;366987179;1626187067092008966;jokowi;https://twitter.com/jokowi/status/1626187092509487104
Thu Feb 16 11:49:44 +0000 2023;1626187067092008966;"Membuka pameran otomotif Indonesia International Motor Show 2023 di JIExpo Kemayoran, Jakarta, hari ini.  Industri otomotif Tanah Air memiliki prospek sangat baik dan tumbuh siginifikan setiap tahun. Penjualan mobil 2022 mencapai angka 1.048.000 unit dan motor 5.221.000 unit. https://t.co/ShqzqJY5ey";45;300;259;2871;in;366987179;1626187067092008966;jokowi;https://twitter.com/jokowi/status/1626187067092008966
Thu Feb 16 09:35:39 +0000 2023;1626153325107499009;"Mereka mendirikan basis operasi dan melaksanakan operasi pencarian dan pertolongan di 7 wilayah, dan telah mengevakuasi sejumlah korban.   Suhu udara di Turki sedang dingin-dinginnya. Akibat bencana gempa bumi ini, korban meninggal dunia Turki telah melampaui 30.000 jiwa. https://t.co/LwLYwbW00J";5;11;70;771;in;366987179;1626153315628355584;jokowi;https://twitter.com/jokowi/status/1626153325107499009
Thu Feb 16 09:35:37 +0000 2023;1626153315628355584;"Saya berbicara melalui video call dari Basarnas dengan tim Indonesia Search and Rescue (INASAR) yang tengah menjalankan misi kemanusiaan membantu korban gempa di Turki, siang ini.   Alhamdulillah, tim INASAR dengan 48 personel dan 2 anjing pelacak di Turki dalam keadaan sehat. https://t.co/gdVRhY6mMG";11;50;237;2714;in;366987179;1626153315628355584;jokowi;https://twitter.com/jokowi/status/1626153315628355584
Tue Feb 14 13:01:23 +0000 2023;1625480322560454656;"Mereka akan melaksanakan pertolongan pertama yaitu SAR, tindakan medis untuk pertolongan pertama terutama oleh dokter-dokter bedah ortopedi, juga penanganan penyakit menular.   Berikutnya, pemerintah akan mengirimkan bantuan pangan dan logistik pada 20 Februari 2023.";2;27;85;655;in;366987179;1625480320714969089;jokowi;https://twitter.com/jokowi/status/1625480322560454656
Tue Feb 14 13:01:23 +0000 2023;1625480320714969089;"Untuk membantu saudara-saudara kita di Turki dan Suriah, pada 11 dan 13 Februari lalu, sebanyak 243 personel, termasuk dokter dan tenaga medis dari Indonesia, telah berangkat ke lokasi bencana berikut peralatan pendukungnya, untuk melakukan tugas-tugas perbantuan di sana.";9;86;177;1236;in;366987179;1625480320714969089;jokowi;https://twitter.com/jokowi/status/1625480320714969089
Mon Feb 13 09:14:48 +0000 2023;1625060914457354240;"Sesuai hasil KTT ASEAN di Phnom Penh, Timor Leste secara prinsip juga telah diterima sebagai anggota ASEAN yang saat ini di bawah keketuaan Indonesia. https://t.co/buOTT8hbxv";12;22;73;753;in;366987179;1625060895155159040;jokowi;https://twitter.com/jokowi/status/1625060914457354240
Mon Feb 13 09:14:46 +0000 2023;1625060902923046914;"Sejak tahun 2006 terdapat 258 kegiatan kerja sama pembangunan Indonesia dengan Timor-Leste yang melibatkan ribuan peserta Timor-Leste. Dan dalam dua tahun terakhir, Indonesia juga telah memberikan 489 beasiswa bagi pelajar Timor-Leste. https://t.co/b7g2ft7FWO";5;18;70;747;in;366987179;1625060895155159040;jokowi;https://twitter.com/jokowi/status/1625060902923046914
Mon Feb 13 09:14:44 +0000 2023;1625060895155159040;"Pertemuan bilateral dengan PM Republik Demokratik Timor-Leste, Taur Matan Ruak di Istana Bogor. Kami membahas sejumlah upaya kerja sama bilateral di antaranya soal kawasan ekonomi di wilayah perbatasan NTT dan Oecusse, peningkatan konektivitas darat, perbatasan dua negara, dll. https://t.co/r1zKjKwrLi";9;85;204;2322;in;366987179;1625060895155159040;jokowi;https://twitter.com/jokowi/status/1625060895155159040
Mon Feb 13 08:04:16 +0000 2023;1625043162313154561;"Selamat datang di Indonesia, Yang Mulia Perdana Menteri Republik Demokratik Timor-Leste, Taur Matan Ruak. https://t.co/aaEAcYr5HK";12;71;175;2686;in;366987179;1625043162313154561;jokowi;https://twitter.com/jokowi/status/1625043162313154561
Sun Feb 12 07:26:49 +0000 2023;1624671352031703040;"Bersepeda Minggu pagi bersama gubernur dan wali kota seraya mengecek penataan Kota Medan, Sumatra Utara.  Kami melalui Jl. Perintis Kemerdekaan, Jembatan Sungai Deli, Monumen Guru Patimpus, Air Mancur Sudirman, Balai Kota, lalu berjalan kaki di area hari bebas kendaraan bermotor. https://t.co/ecgzSg6xOL";16;220;246;3114;in;366987179;1624671352031703040;jokowi;https://twitter.com/jokowi/status/1624671352031703040
Fri Feb 10 13:05:50 +0000 2023;1624031890318700546;"Di antara anak-anak muda Aceh di Gedung Pertemuan PT Pupuk Iskandar Muda, Aceh, hari ini. Kami berdiskusi mengenai peluang di berbagai bidang pekerjaan.   Para pemuda harus optimistis, dan membuang jauh-jauh pikiran yang pesimistis. https://t.co/pB2hFU55VT";11;129;182;1725;in;366987179;1624031890318700546;jokowi;https://twitter.com/jokowi/status/1624031890318700546
Fri Feb 10 11:49:16 +0000 2023;1624012620729815040;"Meresmikan pabrik pupuk NPK milik PT Pupuk Iskandar Muda di Kawasan Ekonomi Khusus Arun, Aceh, hari ini. Pabrik baru ini sangat penting untuk memenuhi kebutuhan pupuk nasional. Saya berharap kapasitas produksinya dapat dimaksimalkan. https://t.co/VOZIVOvBqz";17;112;247;2635;in;366987179;1624012620729815040;jokowi;https://twitter.com/jokowi/status/1624012620729815040
Fri Feb 10 08:29:32 +0000 2023;1623962359332241408;"Tiba di Aceh pagi ini dan langsung mengunjungi Pasar Batuphat Timur di Lhokseumawe. Seperti biasa, saya membagi bantuan sosial kepada para pedagang dan masyarakat.   Dari kunjungan ke pasar tradisional seperti ini, saya dan kepala daerah dapat mengecek harga-harga di lapangan. https://t.co/kxGZBYzWlO";13;107;196;1620;in;366987179;1623962359332241408;jokowi;https://twitter.com/jokowi/status/1623962359332241408
Fri Feb 10 01:36:36 +0000 2023;1623858438320295939;"Masih di Medan, semalam, saya menemani Sedah Mirah dan Panembahan Al Nahyan mengunjungi pusat perbelanjaan DeliPark Mall. Dua cucu saya ini senang sekali menikmati wahana permainan di sana, lalu mengunjungi beberapa toko pakaian. https://t.co/fS2Wt4YgAJ";26;182;292;4125;in;366987179;1623858438320295939;jokowi;https://twitter.com/jokowi/status/1623858438320295939
Thu Feb 09 12:57:10 +0000 2023;1623667322182578176;"Meresmikan dua terminal bis di Sumatra Utara, yaitu Terminal Amplas Kota Medan dan Terminal Tanjung Pinggir Kota Pematang Siantar, siang tadi.   Kehadiran terminal bus yang baik, bersih, dan nyaman akan mendorong masyarakat menggunakan transportasi publik. https://t.co/Q7lqZXE90A";16;74;176;1511;in;366987179;1623667322182578176;jokowi;https://twitter.com/jokowi/status/1623667322182578176
Thu Feb 09 12:49:29 +0000 2023;1623665387576647681;"Pasar Bakti dan Pasar Halat, dua pasar di Kota Medan begitu ramai siang tadi. Saya senang bahwa harga-harga bahan pangan di dalam kondisi baik.   Di dua pasar ini saya menyerahkan bantuan tunai langsung kepada para pedagang pasar dan bantuan modal kerja kepada pedagang kaki lima. https://t.co/mN6TiSO9sQ";16;85;201;1826;in;366987179;1623665387576647681;jokowi;https://twitter.com/jokowi/status/1623665387576647681
Thu Feb 09 08:09:56 +0000 2023;1623595039413903361;"Saya juga meminta semua pihak, baik lembaga pemerintah pusat dan daerah, BUMN, perusahaan swasta, hingga lembaga swadaya masyarakat untuk mendukung keberadaan media arus utama.  Media massa tidak boleh dibiarkan berjalan sendiri. https://t.co/uRGBDAhM8H";5;10;57;475;in;366987179;1623595001006673920;jokowi;https://twitter.com/jokowi/status/1623595039413903361
Thu Feb 09 08:09:53 +0000 2023;1623595025522397185;"Memasuki tahun politik, media massa hendaknya dapat tetap berpegang teguh pada idealisme, objektif, serta tidak tergelincir dalam polarisasi. Media harus mendorong pelaksanaan pemilu 2024 supaya berjalan jujur dan adil, serta meneguhkan persatuan Indonesia. https://t.co/fVy0LLrNyp";5;21;66;521;in;366987179;1623595001006673920;jokowi;https://twitter.com/jokowi/status/1623595025522397185
Thu Feb 09 08:09:51 +0000 2023;1623595015254732800;"Di tengah derasnya arus informasi melalui berbagai platform media digital dan media sosial, peran media arus utama sangat dibutuhkan untuk menjadi rumah penjernih informasi, menyajikan informasi yang terverifikasi, dan menyuarakan harapan bagi masyarakat. https://t.co/nnAvHcXMFh";3;7;36;359;in;366987179;1623595001006673920;jokowi;https://twitter.com/jokowi/status/1623595015254732800
Thu Feb 09 08:09:47 +0000 2023;1623595001006673920;"Pada Hari Pers Nasional 2023 ini saya kembali menitipkan pesan kepada insan pers nasional untuk tetap menjadikan media arus utama agar menjaga dan mempertahankan misinya dalam mencari kebenaran dan membangun optimisme. https://t.co/c86IKrftp8";14;67;198;2077;in;366987179;1623595001006673920;jokowi;https://twitter.com/jokowi/status/1623595001006673920
Thu Feb 09 08:04:28 +0000 2023;1623593660196716545;"Hari ini, hadir di puncak peringatan Hari Pers Nasional 2023, saya menyampaikan selamat Hari Pers kepada seluruh insan pers nasional.   Terima kasih kepada pers nasional atas kontribusinya kepada bangsa dan negara. https://t.co/guaJuvOocS";4;11;65;543;in;366987179;1623593624364777472;jokowi;https://twitter.com/jokowi/status/1623593660196716545
Thu Feb 09 08:04:19 +0000 2023;1623593624364777472;"Saya bersahabat dengan insan pers sejak dulu, ketika menjabat wali kota, gubernur, hingga saat ini. Saya ke sana-ke mari, runtang-runtung, ke kampung, pasar, desa, nelayan, dengan rekan wartawan.   Insan pers telah membuka harapan orang biasa seperti saya bisa menjadi presiden. https://t.co/DyAiEtfEyJ";9;30;162;1518;in;366987179;1623593624364777472;jokowi;https://twitter.com/jokowi/status/1623593624364777472
Thu Feb 09 01:57:18 +0000 2023;1623501260870787072;"Semalam di Medan, Sumatra Utara. Menikmati buah durian dan mengobrol santai bersama para pemimpin redaksi media massa.   Saya hadir di Medan untuk ikut merayakan Hari Pers Nasional 2023 yang jatuh pada hari ini. https://t.co/njNQWsb7No";12;109;227;2139;in;366987179;1623501260870787072;jokowi;https://twitter.com/jokowi/status/1623501260870787072
Thu Feb 09 01:01:48 +0000 2023;1623487292588576770;"Dua tahun dalam masa pandemi, dua kali pula saya hanya bisa menghadiri perayaan Hari Pers Nasional secara daring. Hari ini, 9 Februari 2023, saya datang ke Medan untuk bersama-sama insan pers tanah air memperingati HPN.  Pers Merdeka, Demokrasi Bermartabat. https://t.co/e1dxywz7lu";544;883;1305;10970;in;366987179;1623487292588576770;jokowi;https://twitter.com/jokowi/status/1623487292588576770
Wed Feb 08 13:57:01 +0000 2023;1623319996687589376;"Tiba di Pangkalan TNI AU Soewondo, Medan, menjelang petang tadi. Besok, saya akan menghadiri menghadiri puncak peringatan Hari Pers Nasional 2023, meresmikan proyek infrastruktur, dan berkunjung ke beberapa pasar. https://t.co/f3XqnS3rIi";12;95;197;2032;in;366987179;1623319996687589376;jokowi;https://twitter.com/jokowi/status/1623319996687589376
Wed Feb 08 08:19:12 +0000 2023;1623234979655475200;"Sementara itu, berkenaan dengan tahun politik, saya menekankan agar TNI-Polri tidak terlibat politik aktif dan dapat bekerja sama untuk menjaga situasi kondusif di tengah masyarakat. TNI dan Polri tentu sudah tahu apa yang harus dikerjakan. https://t.co/qjEO4YnhkP";5;17;74;608;in;366987179;1623234970860003329;jokowi;https://twitter.com/jokowi/status/1623234979655475200
Wed Feb 08 08:19:09 +0000 2023;1623234970860003329;"TNI dan Polri harus memiliki visi yang sama untuk menciptakan pembagian tugas yang jelas dalam mendukung program dan kebijakan pemerintah serta menjaga situasi kondusif di tengah masyarakat.   Misalnya, TNI dan Polri menjaga agar proses hilirisasi industri tidak terganggu. https://t.co/xLvC0JHHa0";11;98;193;1788;in;366987179;1623234970860003329;jokowi;https://twitter.com/jokowi/status/1623234970860003329
Tue Feb 07 14:48:00 +0000 2023;1622970437058822144;"Komitmen pemerintah terhadap pemberantasan korupsi tidak pernah surut. Upaya pencegahan juga terus dilakukan dengan membangun sistem pemerintahan dan pelayanan publik yang transparan dan akuntabel.  https://t.co/fsDOIHwCNa";13;162;119;1031;in;366987179;1622970437058822144;jokowi;https://twitter.com/jokowi/status/1622970437058822144
Tue Feb 07 09:23:16 +0000 2023;1622888715017404416;"Sebagai organisasi Islam terbesar di dunia, NU juga layak untuk berkontribusi bagi masyarakat internasional.   Selain itu, NU mampu menjaga ketahanan masyarakat dalam menghadapi berbagai tantangan yang dihadapi dunia. https://t.co/8ITEPzE90O";5;26;107;971;in;366987179;1622888707392180225;jokowi;https://twitter.com/jokowi/status/1622888715017404416
Tue Feb 07 09:23:14 +0000 2023;1622888707392180225;"Satu abad sudah Nahdlatul Ulama berkiprah dan memberi warna yang luar biasa bagi ibu pertiwi Indonesia.  Memasuki abad kedua, saya yakin NU akan tumbuh makin kokoh dan menjadi teladan dalam keberislaman yang moderat, dan memberikan contoh hidup adab Islam yang baik di masyarakat. https://t.co/yzCarJmUNf";15;103;423;3726;in;366987179;1622888707392180225;jokowi;https://twitter.com/jokowi/status/1622888707392180225
Tue Feb 07 02:13:13 +0000 2023;1622780488854441984;"Santap malam bersama para pengawal setiba di Sidoarjo, Jawa Timur, tadi malam. Saya dan Ibu Negara berada di Jawa Timur untuk menghadiri resepsi puncak satu abad Nahdlatul Ulama yang akan diselenggarakan di Gelora Delta Sidoarjo hari ini. https://t.co/3c9KncRWzg";14;158;349;3683;in;366987179;1622780488854441984;jokowi;https://twitter.com/jokowi/status/1622780488854441984
Mon Feb 06 12:19:47 +0000 2023;1622570751814684672;"My deepest condolences to the people of Syria and Türkiye following the earthquake this morning across southeast Türkiye and northern Syria. Our thoughts and prayers are with the families and victims. Indonesia stands in solidarity with the people of Türkiye and Syria";33;136;894;4687;en;366987179;1622570751814684672;jokowi;https://twitter.com/jokowi/status/1622570751814684672
Mon Feb 06 09:14:23 +0000 2023;1622524091474546688;"Apalagi sampai terjadi peristiwa besar yang kita dengar minggu kemarin, masalah Adani di India. Satu perusahaan yang harga sahamnya melorot tajam, berdampak pada perekonomian India keseluruhan. Akibatnya, capital outflow, rupee jatuh. Padahal kondisi ekonomi makro India bagus. https://t.co/qh8HZL5vXS";5;30;66;551;in;366987179;1622524069223743488;jokowi;https://twitter.com/jokowi/status/1622524091474546688
Mon Feb 06 09:14:20 +0000 2023;1622524079172624384;"Yang namanya asuransi, pinjaman online, investasi, tur haji dan umrah, harus diawasi secara detail dan intensif. Kita tidak ingin berbagai kejahatan keuangan seperti kasus Asabri, Jiwasraya, Indosurya, hingga Wanaartha terulang kembali. Dalam kejadian ini, rakyat yang menangis. https://t.co/1NrvbZolVZ";9;66;84;648;in;366987179;1622524069223743488;jokowi;https://twitter.com/jokowi/status/1622524079172624384
Mon Feb 06 09:14:17 +0000 2023;1622524069223743488;"Pertemuan Tahunan Industri Jasa Keuangan (PTIJK) tahun 2023 digelar di Jakarta, hari ini. Pada kesempatan itu, saya antara lain meminta Otoritas Jasa Keuangan (OJK) untuk meningkatkan pengawasan berbagai produk jasa keuangan agar masyarakat makin terlindungi. https://t.co/BltGqCW93d";7;92;165;1417;in;366987179;1622524069223743488;jokowi;https://twitter.com/jokowi/status/1622524069223743488
Sun Feb 05 12:08:00 +0000 2023;1622205397116547073;"Dari Nimibutr Arena, Bangkok, Thailand, sore ini, pasangan muda Leo Rolly Carnando/Daniel Marthin kembali mengirim kabar gembira. Mereka keluar sebagai juara ganda putra Thailand Masters 2023 setelah menakluklan Su Ching Heng/Ye Hong Wei dari Taiwan.  Selamat kepada Leo/Daniel. https://t.co/WquYHv6iIN";24;98;522;4251;in;366987179;1622205397116547073;jokowi;https://twitter.com/jokowi/status/1622205397116547073
Fri Feb 03 07:59:12 +0000 2023;1621418007447883776;"Menerima kunjungan kehormatan para menteri luar negeri negara-negara ASEAN dan Sekretaris Jenderal ASEAN di Jakarta, siang ini.   ASEAN perlu menjaga sentralitas dan kesatuan sebagai modal utama, dan ASEAN tidak boleh menjadi proksi dari pihak mana pun. https://t.co/3WMLbpcD3B";15;114;220;1644;in;366987179;1621418007447883776;jokowi;https://twitter.com/jokowi/status/1621418007447883776
Fri Feb 03 06:25:27 +0000 2023;1621394418069807104;"Sepatu dengan corak tenun Bali, pas di kaki. https://t.co/RKMcodt3f1";79;372;519;6806;in;366987179;1621394418069807104;jokowi;https://twitter.com/jokowi/status/1621394418069807104
Thu Feb 02 15:21:48 +0000 2023;1621167003494129666;"Sebelum meninggalkan Bali, saya mengunjungi Sentra Tenun Jembrana.   Saya menghargai pemda yang mengembangkan industri kecil kain tenun dan songket di Bali. Kebijakan memakai kain Bali setiap Selasa dan busana adat setiap Kamis mendorong industri kreatif berbasis budaya lokal. https://t.co/4wU4blPT3X";7;78;178;1321;in;366987179;1621167003494129666;jokowi;https://twitter.com/jokowi/status/1621167003494129666
Thu Feb 02 14:41:37 +0000 2023;1621156891438219265;"Kunjungan pertama saya ke Kab. Jembrana, Bali, hari ini. Saya dan Ibu Negara ke Pasar Melaya yang sedang ramai.   Saya mengecek harga-harga bahan pokok, terutama komoditas yang banyak mempengaruhi inflasi, yaitu minyak dan beras. Alhamdulillah, masih terkendali dengan baik. https://t.co/sD3U01FNXj";15;126;276;2610;in;366987179;1621156891438219265;jokowi;https://twitter.com/jokowi/status/1621156891438219265
Thu Feb 02 10:34:57 +0000 2023;1621094815596421122;"Berkunjung ke Pasar Anyar Singaraja di Kabupaten Buleleng, Bali, siang ini. Wah ... ramai sekali. Saya dan Ibu Negara berkeliling pasar dan menyerahkan bantuan sosial dan bantuan modal kerja kepada para pedagang.  Terima kasih untuk sambutan hangat dari masyarakat Buleleng. https://t.co/Bi4K9CNimo";9;107;169;1496;in;366987179;1621094815596421122;jokowi;https://twitter.com/jokowi/status/1621094815596421122
Thu Feb 02 08:32:38 +0000 2023;1621064033347735552;"Satu bendungan lagi selesai dan saya resmikan hari ini.   Bendungan Danu Kerthi di Kab. Buleleng, Bali, ini dibangun sejak 2018 dengan anggaran Rp820 miliar.  Luas genangannya kurang lebih 29,8 ha, dapat mengairi sawah seluas 588 ha, dan berfungsi untuk mengurangi banjir. https://t.co/sAENanRGDx";23;91;266;1851;in;366987179;1621064033347735552;jokowi;https://twitter.com/jokowi/status/1621064033347735552
Thu Feb 02 07:58:26 +0000 2023;1621055430230433799;"Meresmikan Jalan Pintas Batas Kota Singaraja-Mengwitani di Kab. Buleleng, Bali. Jalan pintas sepanjang 5,68 km yang dibangun sejak 2018 ini akan mengurangi jarak sebesar 0,87 km sekaligus mengurangi waktu tempuh hingga 45 menit. Tikungan yang dulu ada 50 titik, tinggal 9 titik. https://t.co/wS69MApoPE";15;72;157;1311;in;366987179;1621055430230433799;jokowi;https://twitter.com/jokowi/status/1621055430230433799
Thu Feb 02 07:49:00 +0000 2023;1621053055201583108;"Mampir di Taman Bung Karno, Bali. Lokasinya berupa  Ruang Terbuka Hijau di Kabupaten Buleleng. Di dalamnya dapat kita temui prasasti tentang riwayat hidup Bung Karno dan juga tulisan Bung Karno yang ditulis pada 6 Juni 1957. https://t.co/xiNuFJ3XdH";12;92;279;2845;in;366987179;1621053055201583108;jokowi;https://twitter.com/jokowi/status/1621053055201583108
Thu Feb 02 04:39:01 +0000 2023;1621005243248173058;"Blusukan di Dusun Kengetan, Ubud, Bali, tadi malam, mengunjungi rumah-rumah penduduk desa, bertemu dan menyapa para warga. https://t.co/tJxSgdwnch";31;214;316;3412;in;366987179;1621005243248173058;jokowi;https://twitter.com/jokowi/status/1621005243248173058
Thu Feb 02 04:18:58 +0000 2023;1621000197466886144;"Hari kedua di Bali, saya datang ke Pasar Baturiti di Kabupaten Tabanan. Saya berkeliling pasar, bertemu dan mendengarkan masukan dari masyarakat, juga mengecek harga-harga di lapangan. Tak lupa, berbelanja buah-buahan. https://t.co/POHpShU6AX";7;45;148;1323;in;366987179;1621000197466886144;jokowi;https://twitter.com/jokowi/status/1621000197466886144
Wed Feb 01 13:50:03 +0000 2023;1620781529101393920;"Saya berharap Pasar Seni Sukawati semakin dikenal, semakin banyak dikunjungi turis domestik dan mancanegara. https://t.co/k5FILkAqv6";5;24;77;848;in;366987179;1620781513108488194;jokowi;https://twitter.com/jokowi/status/1620781529101393920
Wed Feb 01 13:50:00 +0000 2023;1620781513108488194;"Meresmikan Pasar Seni Sukawati di Kab. Gianyar, Bali, hari ini. Pasar ini berdiri tahun 1985, sempat mengalami kerusakan, lalu dibangun tahun 2020 sampai 2022.  Pasar ini sudah berubah. Penataan produknya lebih rapi, ada ruang parkir basement, dan kiosnya lebih banyak. https://t.co/KFGkSjCjTd";16;80;204;2098;in;366987179;1620781513108488194;jokowi;https://twitter.com/jokowi/status/1620781513108488194
Wed Feb 01 10:35:06 +0000 2023;1620732468499476481;"Saya menitipkan pesan kepada para pelaku perbankan untuk ikut serta mengawasi dan mendorong kebijakan hilirisasi di Tanah Air. Salah satunya dengan mempermudah pengajuan kredit bagi badan usaha maupun perorangan yang akan membuat smelter. https://t.co/Fe0yPZvkdo";4;21;87;599;in;366987179;1620732447666372608;jokowi;https://twitter.com/jokowi/status/1620732468499476481
Wed Feb 01 10:35:04 +0000 2023;1620732456935759872;"Setelah hilirisasi nikel, pemerintah akan melanjutkan hilirisasi pertambangan ke komoditas lain seperti bauksit dan tembaga.  Proyeksi dampak hilirisasi minerba dan gas akan menambah Produk Domestik Bruto (PDB) dan membuka lapangan kerja hingga 8,8 juta. https://t.co/Jqk07NhWeI";7;31;88;721;in;366987179;1620732447666372608;jokowi;https://twitter.com/jokowi/status/1620732456935759872
Wed Feb 01 10:35:01 +0000 2023;1620732447666372608;"Konsistensi hilirisasi merupakan kunci Indonesia untuk melompat dari negara berkembang menjadi negara maju.   Saya memerintahkan jajaran pemerintah untuk fokus melakukan hilirisasi. Jangan takut hanya karena ada gugatan dari Organisasi Perdagangan Dunia (WTO). https://t.co/Y8y29immc9";11;113;258;2409;in;366987179;1620732447666372608;jokowi;https://twitter.com/jokowi/status/1620732447666372608
Wed Feb 01 09:38:22 +0000 2023;1620718189603860480;"Ada beberapa hal yang menarik para investor. Di antaranya, pemerataan infrastruktur di dalam dan luar Pulau Jawa, stabilitas sosial, politik, dan kemanan Indonesia, kontribusi kepemimpinan Indonesia di G20 dan ASEAN, dan fundamental ekonomi kita yang dianggap baik.";2;13;80;556;in;366987179;1620718186294542336;jokowi;https://twitter.com/jokowi/status/1620718189603860480
Wed Feb 01 09:38:21 +0000 2023;1620718186294542336;"Investasi Indonesia tahun 2022 melebihi target hingga Rp1.207 triliun. Selain itu, realisasi pencapaian investasi tersebar di seluruh Indonesia, 53% di luar Pulau Jawa dan 47% di Pulau Jawa.  Artinya kita sudah tidak Jawasentris lagi, tapi Indonesiasentris. https://t.co/hvGd2MuOoY";44;191;360;2849;in;366987179;1620718186294542336;jokowi;https://twitter.com/jokowi/status/1620718186294542336
